id,item_type,price,color,image_URL,fit,occasion,brand,pattern,fabric,length
,track-pants,2195,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6814234/2018/7/16/6736db46-53a2-409f-aea9-400be6a3fa2e1531737186818-Nike-Men-Charcoal-Grey-AS-M-NK-PANT-EPIC-KNIT-Standard-Fit-T-1.jpg",Straight Fit,Sports,Nike,None,Polyester,Regular
,track-pants,559,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4605894/2018/5/15/3b457239-411e-41c6-bca7-b8c154883e2c1526384338783-Club-York-Black-Track-Pants-1181526384337843-1.jpg",Straight Fit,Casual,Club York,None,Cotton,Regular
,track-pants,1209,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2474574/2018/4/3/11522747940491-Flying-Machine-Men-Charcoal-Grey-Joggers-2941522747940354-1.jpg",Straight Fit,Casual,Flying Machine,None,Cotton,Regular
,track-pants,949,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6832489/2018/9/14/aadd4497-126d-4595-96b8-c5f244cf2c8d1536921842182-WROGN-Men-Grey-Solid-Jogger-5431536921842006-1.jpg",Straight Fit,Casual,WROGN,None,Polyester,Regular
,track-pants,559,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6395457/2018/9/25/0a4db3b6-9381-453a-9f10-0e8ba23168fe1537852926683-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Joggers-9771537852926563-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,769,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1986224/2017/8/17/11502961822698-2GO-Black-Running-Track-Pants-2311502961822546-1.jpg",Slim Fit,Sports,2GO,None,Polyester,Regular
,track-pants,839,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8460159/2019/1/22/ae868fc7-7fab-4aa8-813e-e18499a601951548158740473-SKULT-by-Shahid-Kapoor-Men-Black-Slim-Fit-Solid-Joggers-6301-1.jpg",Slim Fit,Casual,SKULT by Shahid Kapoor,None,Cotton,Regular
,track-pants,649,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7502269/2018/10/3/68a0c5db-c59f-4330-93b1-c33c5797da1b1538549627390-Rigo-Men-Black-Joggers-5211538549627173-1.jpg",Straight Fit,Casual,Rigo,None,Cotton,Regular
,track-pants,719,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6761958/2019/2/14/1a77c216-114a-4da2-b9fa-09669e2883681550125806920-Kook-N-Keech-Star-Wars-Men-White--Black-Printed-Joggers-1315-1.jpg",Straight Fit,Casual,Kook N Keech Star Wars,None,Cotton,Regular
,track-pants,999,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2443076/2018/3/28/11522219270087-Kappa-Black-Slim-Fit-Joggers-7261522219269875-1.jpg",Slim Fit,Sports,Kappa,None,Cotton,Regular
,track-pants,657,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2310901/2017/12/6/11512557104409-Tinted-Black-Cotton-Joggers-101512557104229-1.jpg",Straight Fit,Casual,Tinted,None,Cotton,Regular
,track-pants,749,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2339699/2017/12/14/11513234879723-Campus-Sutra-Mens-Cotton-Jogger-4721513234879615-1.jpg",Straight Fit,Sports,Campus Sutra,None,Cotton,Regular
,track-pants,4299,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8333137/2019/2/7/d195dcd7-7dde-43cc-b02a-0eb6ab8e8ac11549519134101-UNDER-ARMOUR-Men-Navy-Blue-Microthread-Terry-Joggers-7091549-1.jpg",Straight Fit,Sports,UNDER ARMOUR,None,Cotton,Regular
,track-pants,764,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4272006/2018/3/16/11521178096325-Captain-America-Mens-White--Grey-Melange-Color-JoggersSize--S-7551521178096155-1.jpg",Straight Fit,Casual,CAPTAIN AMERICA,None,Cotton,Regular
,track-pants,1749,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7493860/2018/12/13/2e3497f6-459e-4a32-9847-a3ab64e0e46b1544685011912-Tommy-Hilfiger-Men-Track-Pants-4141544685010674-1.jpg",Straight Fit,Casual,Tommy Hilfiger,None,Cotton,Regular
,track-pants,699,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7610369/2019/2/5/0bfedf6b-b376-486c-bbc4-c16fdb098c7d1549343746480-HRX-Active-by-Hrithik-Roshan-Men-Blue-Solid-Joggers-35015493-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,2274,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2082717/2017/10/27/11509087251159-Puma-Men-Olive-Green-Evostripe-Ultimate-Joggers-2371509087250940-1.jpg",Straight Fit,Sports,Puma,None,Cotton,Regular
,track-pants,714,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2384967/2018/2/1/11517486776358-2GO-Men-Blue-Running-Slim-Fit-Track-pant-2161517486776236-1.jpg",Slim Fit,Sports,2GO,None,Polyester,Regular
,track-pants,2195,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2187550/2017/10/30/11509338603383-Nike-Grey-Melange-CF-JSY-CLUB-KNIT-Joggers-1911509338603174-1.jpg",Straight Fit,Sports,Nike,None,Cotton,Regular
,track-pants,2799,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7033460/2018/8/8/1c70c6e8-1822-42b5-93f3-9fdbe1ec3aeb1533719275228-Puma-Men-Black-Solid-Energy-Blaster-Pant-1281533719274309-1.jpg",Straight Fit,Casual,Puma,None,Polyester,Regular
,track-pants,1374,Green,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2350854/2018/1/9/11515474851321-Flying-Machine-Men-Track-Pants-9081515474851161-1.jpg",Straight Fit,Sports,Flying Machine,None,Cotton,Regular
,track-pants,839,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4378964/2018/5/14/c70cf870-05a1-47f7-96a3-8a44bb3985031526296100947-Harvard-Men-Trousers-3571526296099652-1.jpg",Straight Fit,Casual,Harvard,None,Cotton,Regular
,track-pants,392,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2484071/2018/2/14/11518608407832-na-2681518608407613-1.jpg",Slim Fit,Casual,VIMAL,None,Cotton,Regular
,track-pants,2999,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8327009/2019/1/29/b876bcb8-d49e-4b7a-beb7-9e2fa3fabdb11548756262271-Tech-Black-Track-Pants-5061548756261293-1.jpg",Straight Fit,Sports,UNDER ARMOUR,None,Polyester,Regular
,track-pants,719,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1411541/2016/9/19/11474281689437-Kook-N-Keech-Men-Track-Pants-6511474281688888-1.jpg",Straight Fit,Sports,Kook N Keech,None,Cotton,Regular
,track-pants,510,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7219325/2019/1/30/4eea6e10-599d-4043-9d49-7d3b99e26b1e1548838712136-Maniac-Men-Grey-Melange-Solid-Slim-Fit-Joggers-3571548838711-1.jpg",Slim Fit,Sports,Maniac,None,Cotton,Regular
,track-pants,392,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5831131/2018/5/11/bf51b84d-b964-484c-90c9-6119823b48291526045192877-NA-131526045192682-1.jpg",Slim Fit,Casual,VIMAL JONNEY,None,Cotton,Regular
,track-pants,824,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2384963/2018/2/6/11517900640828-2GO-Men-Black-Track-Pants-7111517900640678-1.jpg",Straight Fit,Sports,2GO,None,Cotton,Regular
,track-pants,879,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5634406/2018/10/25/595386f3-185e-4b93-944c-7ccca64bf5a21540459210193-Mast--Harbour-Men-Grey-Slim-Fit-Solid-Joggers-9651540459210069-1.jpg",Slim Fit,Sports,Mast & Harbour,None,Polyester,Regular
,track-pants,714,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7715385/2018/10/30/0af0445d-e831-4b2d-9909-769354d621fb1540883628519-VINENZIA-Men-Grey-Slim-Fit-Trackpant-3711540883628298-1.jpg",Slim Fit,Casual,VINENZIA,None,Cotton,Regular
,track-pants,3749,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7343128/2018/10/29/d58a1ea9-6e00-46fa-8307-b461debf869f1540792307937-Adidas-Originals-Men-Track-Pants-8841540792307745-1.jpg",Straight Fit,Sports,ADIDAS Originals,None,Cotton,Regular
,track-pants,583,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7464368/2018/11/15/78b24a3d-712c-423c-9b06-4e6fd94953d11542269521157-Playboy-Men-Grey-Solid-Regular-Fit-Track-Pants-9041542269521020-1.jpg",Straight Fit,Casual,Playboy,None,Cotton,Regular
,track-pants,839,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7536006/2018/11/12/87232a63-b0a6-45ae-8d28-ca50c5bf7f9f1542019595780-2GO-Men-Training-Track-Pant-5231542019593947-1.jpg",Straight Fit,Casual,2GO,None,Polyester,Regular
,track-pants,1379,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8099729/2018/12/17/ba7f0341-7908-4e95-9653-ca20a9a8c3c11545028921070-Aeropostale-Men-Track-Pants-1231545028919773-1.jpg",Straight Fit,Casual,Aeropostale,None,Cotton,Regular
,track-pants,599,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2325427/2018/3/21/11521627367498-ether-Men-Black-Regular-Fit-Solid-Joggers-4351521627367384-1.jpg",Straight Fit,Casual,ether,None,Polyester,Regular
,track-pants,3449,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7401380/2018/10/29/f57ec6e2-2f62-4611-80cf-2af014aed41c1540792089628-Adidas-Men-Track-Pants-641540792089459-1.jpg",Straight Fit,Sports,ADIDAS,None,Nylon,Regular
,track-pants,914,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7469335/2018/10/5/f0922ab1-15b2-45d9-8b83-475d8f942cc31538735564269-ELABORADO-Black-Slim-Fit-Solid-Joggers-5821538735562595-1.jpg",Slim Fit,Sports,ELABORADO,None,Cotton,Regular
,track-pants,2495,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6814231/2018/7/16/2ada80a0-3c88-4d74-aef4-037f1ed7d3251531733955841-Nike-Men-Charcoal-Grey-AS-M-NSW-PANT-OH-WVN-CORE-TRK-Loose-F-1.jpg",Straight Fit,Sports,Nike,None,Nylon,Regular
,track-pants,762,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7742077/2018/11/6/822266a7-999c-49d0-8389-1dc5e86ba2b31541495123808-Tinted-Men-Navy-Blue-Solid-Slim-Fit-Joggers-3131541495123637-1.jpg",Slim Fit,Casual,Tinted,None,Cotton,Regular
,track-pants,3749,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7401530/2018/10/29/ffc791a0-cfde-4a71-9083-18145d2283961540792155696-Adidas-Originals-Men-Track-Pants-8671540792155503-1.jpg",Straight Fit,Sports,ADIDAS Originals,None,Cotton,Regular
,track-pants,2799,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7473519/2018/11/29/cfd51714-7788-4d07-8483-a122fbc1282e1543475727153-Puma-Men-Black-Printed-OversizeLogoPant-Joggers-203154347572-1.jpg",Straight Fit,Sports,Puma,None,Cotton,Regular
,track-pants,649,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7502268/2018/10/3/0b1df151-e916-4f1f-8e47-9ea1cacbca521538549619824-Rigo-Men-Blue-Joggers-5371538549619563-1.jpg",Straight Fit,Casual,Rigo,None,Cotton,Regular
,track-pants,1724,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8221325/2019/1/21/19ebf9d9-1ce8-4222-8f10-aa392f0d31931548073023052-Reebok-Men-Black-ATHLETIC-Joggers-2681548073021953-1.jpg",Straight Fit,Sports,Reebok,None,Cotton,Regular
,track-pants,2499,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7033529/2018/9/24/75b7f1f2-318d-4699-ab66-b345fbee01481537794862480-Puma-Men-Jackets-2161537794862314-1.jpg",Slim Fit,Sports,Puma,None,Cotton,Regular
,track-pants,1019,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7556902/2018/10/5/724e970f-76fe-4c0c-b2fd-d51b1dc76a201538723036767-Breakbounce-Men-Black-Solid-Track-Pants-2941538723036651-1.jpg",Slim Fit,Casual,Breakbounce,None,Polyester,Regular
,track-pants,719,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/696685/2018/8/8/3968140e-e4d1-42bc-b557-d4f50d7c09ad1533710437580-Kook-N-Keech-Marvel-Blue-Melange-Joggers-2551533710437398-1.jpg",Slim Fit,Sports,Kook N Keech Marvel,None,Polyester,Regular
,track-pants,749,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7224479/2019/2/4/da58fdb6-5b6c-45f5-b9ab-5c6d2f7a1b7b1549281259165-HRX-by-Hrithik-Roshan-Men-Navy-Active-Athleisure-Joggers-882-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,1299,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8475013/2019/1/24/e14d5cf1-e632-4662-9dfb-098d684c211c1548312964605-FUGAZEE-Men-White-Printed-Taped-Sweatpants-4531548312963454-1.jpg",Slim Fit,Casual,FUGAZEE,None,Cotton,Regular
,track-pants,779,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2384997/2018/2/8/11518090161958-2GO-Men-Black-Essential-Track-Pants-1131518090161751-1.jpg",Slim Fit,Sports,2GO,None,Cotton,Regular
,track-pants,1399,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7184958/2018/11/21/d36a3ae6-cfe4-4d11-bbc0-4cad2e857f201542788322140-Puma-Men-Navy-blue-India-Herringbone-knit-Self-Design-Track-Pants-1371542788321923-1.jpg",Slim Fit,Sports,Puma,None,Cotton,Regular
,track-pants,749,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7224472/2019/2/12/6f422a7e-8d70-4869-814d-3ebd5c9c0a061549966912191-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Printed-Joggers-73015499-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Regular
,track-pants,844,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7111818/2018/10/8/cc08427b-1cac-4753-90d1-883f5dd84d051538973593368-2GO-Men-Blue-Running-Go-Dry-Track-Pants-9281538973591648-1.jpg",Straight Fit,Sports,2GO,None,Polyester,Regular
,track-pants,2195,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2364270/2018/1/12/11515758533856-Nike-Blue-AS-TS-CRKT-M-NK-DRY-Track-Pant-2131515758533707-1.jpg",Straight Fit,Sports,Nike,None,Polyester,Regular
,track-pants,1494,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2485951/2018/4/6/11523007833185-India-Grindle-Track-Pants-1451523007832962-1.jpg",Straight Fit,Sports,Puma,None,Cotton,Regular
,track-pants,549,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6596335/2018/5/31/124f4b5a-f4f0-46c0-91b2-e6ebda602ec61527750808625-Campus-Sutra-Checkered-Mens-Blue-Track-Pants-5121527750808406-1.jpg",Straight Fit,Sports,Campus Sutra,None,Cotton,Regular
,track-pants,1399,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2314358/2018/5/17/61527754-f174-4996-91d5-cd81adc211eb1526535476108-HRX-by-Hrithik-Roshan-Men-Track-Pants-7251526535475982-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,839,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7610390/2019/1/8/6ef1b8d2-2f07-4880-b49c-eb3f1c3c74f81546937944603-HRX-Active-by-Hrithik-Roshan-Men-Black-Solid-Rapid-dry-Runni-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,899,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6794864/2018/7/9/64ab4e6d-64d2-4e97-8e08-cc16eff6e1551531121841318-Skult-by-Shahid-Men-Grey-Melange-Solid-Joggers-6491531121841036-1.jpg",Slim Fit,Casual,SKULT by Shahid Kapoor,None,Cotton,Regular
,track-pants,2499,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1759756/2017/2/28/11488268381073-Adidas-Navy-ESS-SJ-Tapered-Fit-Track-Pants-9241488268380830-1.jpg",Straight Fit,Sports,ADIDAS,None,Cotton,Regular
,track-pants,759,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4379902/2019/1/16/2196ba72-4ce2-4546-b8c6-7586eea3782c1547632213229-Kook-N-Keech-Men-Grey-Melange-Slim-Fit-Solid-Joggers-8921547-1.jpg",Slim Fit,Casual,Kook N Keech Disney,None,Polyester,Regular
,track-pants,724,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7937111/2019/1/31/b123774d-b432-45ff-98cc-1f9db7bf51f71548918515558-The-Indian-Garage-Co-Men-Black-Solid-Track-Pants-46315489185-1.jpg",Straight Fit,Sports,The Indian Garage Co,None,Polyester,Regular
,track-pants,2999,Lavender,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7402746/2018/10/29/83abf65d-1326-4c2c-ab06-7a8a5ae08f291540792160244-Adidas-Originals-Men-Track-Pants-8741540792160056-1.jpg",Straight Fit,Sports,ADIDAS Originals,None,Cotton,Regular
,track-pants,1374,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1807614/2017/3/28/11490688210848-US-Polo-Assn-Navy-Track-Pants-5741490688210388-1.jpg",Straight Fit,Casual,U.S. Polo Assn. Denim Co.,None,Cotton,Regular
,track-pants,639,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1968399/2018/8/11/eb8171ea-d6c4-4f0d-8b57-639823f123aa1533968675291-HRX-by-Hrithik-Roshan-Men-Track-Pants-1021533968675145-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Polyester,Regular
,track-pants,559,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4438687/2018/3/30/11522402199474-Club-York-Mens-Grey-solid-track-pant-has-contrast-boons-7481522402199306-1.jpg",Straight Fit,Casual,Club York,None,Cotton,Regular
,track-pants,5495,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7616729/2018/10/26/87dd9e60-1c4a-4732-8489-c96c0139989b1540555552603-Nike-Men-Black-AS-NSW-JGGR-WVN-Solid-Joggers-678154055555044-1.jpg",Straight Fit,Sports,Nike,None,Nylon,Regular
,track-pants,599,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2325426/2018/3/20/11521547368805-ether-Men-Grey-Melange-Regular-Fit-Solid-Joggers-5701521547368656-1.jpg",Straight Fit,Casual,ether,None,Polyester,Regular
,track-pants,559,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4438677/2018/3/30/11522402159533-Club-York-Mens-Navy-Blue-solid-track-pant-has-contrast-boons-7731522402159322-1.jpg",Straight Fit,Casual,Club York,None,Cotton,Regular
,track-pants,1079,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6632683/2018/12/14/7046e4f1-69e6-48b2-ac66-378a3a982ba21544787363937-Kook-N-Keech-Disney-Men-Track-Pants-2961544787362585-1.jpg",Straight Fit,Casual,Kook N Keech Disney,None,Polyester,Regular
,track-pants,875,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6941604/2018/9/7/fdb887fe-05cc-4ea3-97b7-f184072e8f3e1536299483216-Fort-Collins-Mens-Trackpants-4001536299483133-1.jpg",Straight Fit,Casual,Fort Collins,None,Cotton,Regular
,track-pants,2799,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7033460/2018/8/8/1c70c6e8-1822-42b5-93f3-9fdbe1ec3aeb1533719275228-Puma-Men-Black-Solid-Energy-Blaster-Pant-1281533719274309-1.jpg",Straight Fit,Casual,Puma,None,Polyester,Regular
,track-pants,2599,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7473748/2018/12/21/a715234d-8e79-4332-ba99-8da3b77da8301545396443816-Puma-Men-Black-Solid-Regular-Fit-Athletics-Premium-Joggers-2-1.jpg",Straight Fit,Sports,Puma,None,Cotton,Regular
,track-pants,1874,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7401059/2018/12/3/5cbfc1f7-7440-401d-beb1-0ea85075b2b31543825851146-Adidas-Men-Grey-TI-FLC-Solid-Track-Pants-9751543825849998-1.jpg",Straight Fit,Sports,ADIDAS,None,Polyester,Regular
,track-pants,999,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7176385/2018/8/25/60476410-1be2-4071-b4b6-a525130ed6131535186604358-United-Colors-of-Benetton-Blue-Solid-Track-Pants-201535186604171-1.jpg",Straight Fit,Casual,United Colors of Benetton,None,Cotton,Regular
,track-pants,799,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5634385/2018/10/25/7d5fb9e4-3331-43e7-a4d5-306f34c956f81540470480859-Mast--Harbour-Men-Olive-Green-Slim-Fit-Solid-Convertible-Joggers-9741540470480615-1.jpg",Slim Fit,Casual,Mast & Harbour,None,Polyester,Regular
,track-pants,799,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6018428/2018/5/17/31359af1-02da-4814-a660-c120daa53b1a1526557074582-Rodamo-Red-Solid-Track-Pants-7301526557074376-1.jpg",Slim Fit,Casual,Rodamo,None,Cotton,Regular
,track-pants,1499,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7992423/2019/1/7/22caff97-f103-4c28-bde4-e17807326e831546859062939-Converse-Men-Track-Pants-701546859061665-1.jpg",Straight Fit,Sports,Converse,None,Cotton,Regular
,track-pants,849,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7084182/2018/10/23/a01ed18e-78a6-4299-b0ad-ec0e406dbb021540273526784-ether-Men-Navy-Blue-Staright-fit-Solid-Track-Pants-531540273526557-1.jpg",Straight Fit,Sports,ether,None,Polyester,Regular
,track-pants,749,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7224483/2019/2/4/84427bcf-b1ba-4cbe-bebe-8f0ba5cedfee1549269987772-HRX-by-Hrithik-Roshan-Men-Track-Pants-741549269985985-1.jpg",Straight Fit,Sports,HRX by Hrithik Roshan,None,Cotton,Three-Fourth Length
,track-pants,392,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5831128/2018/5/11/a72912eb-b3fb-4041-8f26-586b4c00ad6c1526045187329-NA-6071526045187135-1.jpg",Slim Fit,Casual,VIMAL JONNEY,None,Cotton,Regular
